,id,no_chars
42231,0705.1405,529
42232,0705.4434,386
42233,0705.3685,282
42234,0705.4331,211
42235,0705.3382,200
42236,0705.3269,1047
42237,0705.3365,242
42238,0705.0982,285
42239,0705.3972,162
42240,0705.1063,389
42241,0705.0284,244
42242,0705.3900,407
42243,0705.0873,242
42244,0705.3122,450
42245,0705.3408,195
42246,0705.4149,378
42247,0705.1410,340
42248,0705.2481,206
42249,0705.4415,331
42250,0705.2275,294
42251,0705.3662,1451
42252,0705.4187,534
42253,0705.4070,597
42254,0705.0423,555
42255,0705.1412,320
42256,0705.4395,582
42257,0705.1551,262
42258,0705.0978,350
42259,0705.1755,340
42260,0705.1599,219
42261,0705.2483,245
42262,0705.0414,321
42263,0705.2266,308
42264,0705.3230,249
42265,0705.1011,169
42266,0705.0411,244
42267,0705.2278,332
42268,0705.1843,362
42269,0705.0114,349
42270,0705.3029,589
42271,0705.1581,139
42272,0705.3392,225
42273,0705.3464,483
42274,0705.0433,369
42275,0705.0951,92
42276,0705.2229,329
42277,0705.4492,174
42278,0705.3609,554
42279,0705.0150,135
42280,0705.3119,2123
42281,0705.0934,512
42282,0705.4242,254
42283,0705.1702,276
42284,0705.3340,201
42285,0705.0158,408
42286,0705.3915,558
42287,0705.0344,102
42288,0705.3626,690
42289,0705.0358,353
42290,0705.3864,670
42291,0705.0065,787
42292,0705.0551,465
42293,0705.2941,516
42294,0705.2205,187
42295,0705.2614,249
42296,0705.1097,214
42297,0705.2678,1331
42298,0705.4034,399
42299,0705.0645,311
42300,0705.3729,287
42301,0705.1180,134
42302,0705.2362,388
42303,0705.1737,653
42304,0705.4585,235
42305,0705.4037,658
42306,0705.4500,4067
42307,0705.0980,226
42308,0705.2284,149
42309,0705.1444,736
42310,0705.2552,546
42311,0705.3290,573
42312,0705.0970,132
42313,0705.4133,322
42314,0705.1610,207
42315,0705.4420,324
42316,0705.2628,102
42317,0705.0525,142
42318,0705.0117,251
42319,0705.2555,328
42320,0705.1482,736
42321,0705.1916,315
42322,0705.4521,324
42323,0705.3158,352
42324,0705.1721,426
42325,0705.0144,96
42326,0705.3039,234
42327,0705.0803,477
42328,0705.0772,118
42329,0705.1681,751
42330,0705.4476,190
42331,0705.0468,473
42332,0705.1891,552
42333,0705.0893,618
42334,0705.2386,1702
42335,0705.0880,1208
42336,0705.2503,263
42337,0705.3478,214
42338,0705.0989,371
42339,0705.2021,540
42340,0705.3616,1448
42341,0705.1615,2887
42342,0705.1134,439
42343,0705.4512,250
42344,0705.2236,254
42345,0705.0511,395
42346,0705.0793,943
42347,0705.3936,210
42348,0705.1054,323
42349,0705.2300,493
42350,0705.0485,296
42351,0705.0048,415
42352,0705.3075,499
42353,0705.2233,581
42354,0705.3943,87259
42355,0705.1614,122
42356,0705.4297,107
42357,0705.0212,755
42358,0705.0936,454
42359,0705.2137,276
42360,0705.1223,425
42361,0705.2130,379
42362,0705.3559,157
42363,0705.2152,1089
42364,0705.3330,232
42365,0705.4256,155
42366,0705.1988,452
42367,0705.4467,185
42368,0705.1491,177
42369,0705.0700,403
42370,0705.2956,165
42371,0705.3803,111
42372,0705.1812,275
42373,0705.4285,248
42374,0705.1330,267
42375,0705.0564,419
42376,0705.1345,404
42377,0705.0134,62
42378,0705.0466,160
42379,0705.1177,111
42380,0705.0835,645
42381,0705.0653,140
42382,0705.3364,116
42383,0705.3917,1802
42384,0705.2195,228
42385,0705.0997,34247
42386,0705.1024,625
42387,0705.3161,279
42388,0705.2659,345
42389,0705.0657,486
42390,0705.3540,493
42391,0705.0380,338
42392,0705.1027,97
42393,0705.4593,167
42394,0705.4368,192
42395,0705.2928,353
42396,0705.4514,238
42397,0705.3227,424
42398,0705.0395,93
42399,0705.3918,134
42400,0705.2351,430
42401,0705.4439,171
42402,0705.0403,349
42403,0705.1057,1101
42404,0705.2225,200
42405,0705.4659,344
42406,0705.1917,253
42407,0705.4056,368
42408,0705.0598,162
42409,0705.2819,295
42410,0705.3482,79
42411,0705.0789,191
42412,0705.1061,381
42413,0705.2917,359
42414,0705.1094,220
42415,0705.4170,277
42416,0705.1016,356
42417,0705.3856,423
42418,0705.0577,729
42419,0705.2913,298
42420,0705.1943,264
42421,0705.4485,299
42422,0705.1983,366
42423,0705.4403,225
42424,0705.1427,526
42425,0705.4470,724
42426,0705.4053,607
42427,0705.0431,721
42428,0705.4082,238
42429,0705.4342,237
42430,0705.0642,842
42431,0705.4125,156
42432,0705.2135,333
42433,0705.3142,165
42434,0705.2490,586
42435,0705.2672,398
42436,0705.1441,449
42437,0705.3825,513
42438,0705.3262,631
42439,0705.2786,232
42440,0705.0921,441
42441,0705.0343,322
42442,0705.2548,439
42443,0705.2133,167
42444,0705.3152,399
42445,0705.1142,77
42446,0705.0238,323
42447,0705.2670,350
42448,0705.4086,337
42449,0705.2249,197
42450,0705.4250,566
42451,0705.0674,281
42452,0705.0421,537
42453,0705.1796,361
42454,0705.3752,127
42455,0705.2837,388
42456,0705.1469,134
42457,0705.1247,907
42458,0705.3223,42499
42459,0705.2378,385
42460,0705.3149,237
42461,0705.2748,643
42462,0705.1562,165
42463,0705.1709,140
42464,0705.2620,102
42465,0705.1993,17660
42466,0705.3204,504
42467,0705.4172,316
42468,0705.1191,754
42469,0705.0682,506
42470,0705.3228,455
42471,0705.2242,250
42472,0705.4454,874
42473,0705.0746,530
42474,0705.3103,508
42475,0705.0020,435
42476,0705.4569,709
42477,0705.3965,221
42478,0705.3722,28764
42479,0705.1612,264
42480,0705.1378,126
42481,0705.1873,354
42482,0705.0287,260
42483,0705.2410,221
42484,0705.1260,270
42485,0705.1998,683
42486,0705.3481,244
42487,0705.1895,196
42488,0705.2196,664
42489,0705.2273,421
42490,0705.2394,578
42491,0705.3402,180
42492,0705.1985,508
42493,0705.0057,457
42494,0705.1114,268
42495,0705.1022,702
42496,0705.2876,181
42497,0705.4682,318
42498,0705.0222,190
42499,0705.2466,217
42500,0705.4155,141
42501,0705.3641,367
42502,0705.2310,279
42503,0705.1238,462
42504,0705.1426,259
42505,0705.2687,153
42506,0705.0935,224
42507,0705.0109,390
42508,0705.1925,78
42509,0705.0277,485
42510,0705.1869,431
42511,0705.2395,305
42512,0705.4586,712
42513,0705.1031,286
42514,0705.0559,317
42515,0705.4359,257
42516,0705.4603,1278
42517,0705.0006,297
42518,0705.3062,294
42519,0705.1845,363
42520,0705.3057,597
42521,0705.2608,160
42522,0705.1659,536
42523,0705.4122,152
42524,0705.4032,259
42525,0705.0001,337
42526,0705.0308,254
42527,0705.2455,363
42528,0705.2641,236
42529,0705.3570,311
42530,0705.3710,367
42531,0705.0233,342
42532,0705.0531,704
42533,0705.4641,495
42534,0705.3432,122
42535,0705.2355,411
42536,0705.1735,235
42537,0705.1284,382
42538,0705.4142,142
42539,0705.2102,285
42540,0705.0865,335
42541,0705.3828,157
42542,0705.4633,399
42543,0705.2585,302
42544,0705.3414,649
42545,0705.0199,140
42546,0705.4015,102
42547,0705.4604,164
42548,0705.0661,4
42549,0705.1023,342
42550,0705.4287,326
42551,0705.3399,116
42552,0705.0737,206
42553,0705.3934,83
42554,0705.1195,327
42555,0705.2056,260
42556,0705.3183,464
42557,0705.0481,595
42558,0705.1856,442
42559,0705.1821,176
42560,0705.4112,272
42561,0705.1617,108
42562,0705.4021,377
42563,0705.1036,561
42564,0705.1457,233
42565,0705.3975,235
42566,0705.3503,234
42567,0705.0862,312
42568,0705.0599,680
42569,0705.2859,139
42570,0705.1792,260
42571,0705.4137,41
42572,0705.1938,490
42573,0705.2736,890
42574,0705.0093,279
42575,0705.4304,139
42576,0705.0126,575
42577,0705.3301,252
42578,0705.0856,634
42579,0705.2958,610
42580,0705.1628,427
42581,0705.1481,293
42582,0705.3016,536
42583,0705.2447,187
42584,0705.2189,132
42585,0705.0446,225
42586,0705.1829,413
42587,0705.1738,452
42588,0705.3148,298
42589,0705.1343,512
42590,0705.3959,204
42591,0705.0482,345
42592,0705.4587,1106
42593,0705.3958,354
42594,0705.0079,226
42595,0705.3116,658
42596,0705.2955,98
42597,0705.0362,265
42598,0705.4370,182
42599,0705.3946,259
42600,0705.3940,366
42601,0705.3663,630
42602,0705.0665,174
42603,0705.1587,717
42604,0705.3143,419
42605,0705.1499,752
42606,0705.1680,2
42607,0705.2164,181
42608,0705.2446,168
42609,0705.3031,179
42610,0705.4090,524
42611,0705.2443,221
42612,0705.3623,414
42613,0705.1948,141
42614,0705.1329,115
42615,0705.1567,136
42616,0705.3076,180
42617,0705.2407,102
42618,0705.2562,226
42619,0705.0353,588
42620,0705.1355,370
42621,0705.2298,557
42622,0705.0326,331
42623,0705.1510,225
42624,0705.2885,276
42625,0705.2283,385
42626,0705.1316,145
42627,0705.2324,250
42628,0705.4422,349
42629,0705.0132,239
42630,0705.0843,384
42631,0705.4312,397
42632,0705.4618,324
42633,0705.1639,710
42634,0705.3897,82
42635,0705.2506,538
42636,0705.3490,564
42637,0705.1672,317
42638,0705.0971,1087
42639,0705.4084,11844
42640,0705.3260,260
42641,0705.3352,669
42642,0705.4675,446
42643,0705.4165,375
42644,0705.1084,323
42645,0705.4048,157
42646,0705.0382,222
42647,0705.3354,470
42648,0705.4644,239
42649,0705.1533,671
42650,0705.2094,501
42651,0705.0973,326
42652,0705.2060,286
42653,0705.0708,292
42654,0705.2774,238
42655,0705.0474,548
42656,0705.2773,384
42657,0705.3024,173
42658,0705.2604,512
42659,0705.2847,167
42660,0705.0285,616
42661,0705.2208,383
42662,0705.4680,311
42663,0705.4113,413
42664,0705.3717,1249
42665,0705.1653,122
42666,0705.2036,366
42667,0705.3870,234
42668,0705.0115,376
42669,0705.2720,360
42670,0705.4567,441
42671,0705.3596,371
42672,0705.0639,681
42673,0705.1193,442
42674,0705.3651,163
42675,0705.1050,184
42676,0705.2716,374
42677,0705.2731,119
42678,0705.3470,12960
42679,0705.3693,427
42680,0705.2380,344
42681,0705.2971,620
42682,0705.1344,396
42683,0705.3284,59
42684,0705.4313,989
42685,0705.3510,131
42686,0705.3373,146
42687,0705.2540,146
42688,0705.3843,441
42689,0705.3165,568
42690,0705.0859,433
42691,0705.2064,320
42692,0705.1805,387
42693,0705.1108,404
42694,0705.3772,141
42695,0705.1848,318
42696,0705.0099,381
42697,0705.0428,369
42698,0705.2973,186
42699,0705.4328,167
42700,0705.1771,957
42701,0705.4547,380
42702,0705.0479,1201
42703,0705.2305,8
42704,0705.0215,304
42705,0705.4398,255
42706,0705.1091,477
42707,0705.3179,27497
42708,0705.3274,243
42709,0705.3293,717
42710,0705.2693,654
42711,0705.4305,335
42712,0705.3322,976
42713,0705.0797,747
42714,0705.0440,574
42715,0705.2474,332
42716,0705.3682,254
42717,0705.3240,320
42718,0705.2603,1855
42719,0705.0449,321
42720,0705.3063,286
42721,0705.4419,274
42722,0705.0716,221
42723,0705.3675,957
42724,0705.3750,639
42725,0705.1867,155
42726,0705.1951,407
42727,0705.0139,457
42728,0705.4277,157
42729,0705.4349,495
42730,0705.0585,407
42731,0705.3105,366
42732,0705.4035,975
42733,0705.0872,1383
42734,0705.2667,441
42735,0705.3688,336
42736,0705.4334,97
42737,0705.1407,390
42738,0705.3353,851
42739,0705.3681,291
42740,0705.4091,339
42741,0705.3726,417
42742,0705.3960,649
42743,0705.4390,966
42744,0705.2947,418
42745,0705.2584,554
42746,0705.1644,232
42747,0705.0227,500
42748,0705.4557,645
42749,0705.3977,693
42750,0705.3869,377
42751,0705.4284,203
42752,0705.1779,370
42753,0705.3410,350
42754,0705.4237,159
42755,0705.2148,140
42756,0705.1456,384
42757,0705.2722,444
42758,0705.2632,413
42759,0705.1851,125
42760,0705.1693,435
42761,0705.3317,433
42762,0705.2878,176
42763,0705.3454,618
42764,0705.4107,6616
42765,0705.3594,651
42766,0705.3643,388
42767,0705.3272,701
42768,0705.4543,299
42769,0705.4117,238
42770,0705.4066,280
42771,0705.3134,389
42772,0705.4458,159
42773,0705.1637,705
42774,0705.3219,181
42775,0705.1416,164
42776,0705.1478,192
42777,0705.1490,612
42778,0705.3023,389
42779,0705.2237,299
42780,0705.3514,382
42781,0705.2311,202
42782,0705.0272,713
42783,0705.3163,548
42784,0705.0096,424
42785,0705.0506,99
42786,0705.3676,301
42787,0705.1686,329
42788,0705.1553,527
42789,0705.4616,160
42790,0705.1901,794
42791,0705.3254,529
42792,0705.0419,190
42793,0705.1886,334
42794,0705.2496,362
42795,0705.2144,172
42796,0705.4651,330
42797,0705.2387,785
42798,0705.3982,430
42799,0705.3986,557
42800,0705.3193,423
42801,0705.2515,387
42802,0705.1626,565
42803,0705.4621,452
42804,0705.3001,1302
42805,0705.4036,221
42806,0705.4606,289
42807,0705.4344,507
42808,0705.1712,327
42809,0705.3790,278
42810,0705.1090,591
42811,0705.2183,390
42812,0705.2049,321
42813,0705.2058,117
42814,0705.1331,732
42815,0705.0911,208
42816,0705.0167,144
42817,0705.1780,398
42818,0705.3422,368
42819,0705.0701,2349
42820,0705.4456,363
42821,0705.4579,384
42822,0705.3970,506
42823,0705.4010,452
42824,0705.0195,456
42825,0705.4534,179
42826,0705.1153,249
42827,0705.3530,507
42828,0705.0986,183
42829,0705.3469,456
42830,0705.1773,207
42831,0705.3133,482
42832,0705.3313,626
42833,0705.3760,471
42834,0705.4642,335
42835,0705.3989,183
42836,0705.1824,411
42837,0705.1128,218
42838,0705.3844,444
42839,0705.0387,218
42840,0705.1471,395
42841,0705.3887,648
42842,0705.1729,382
42843,0705.1508,240
42844,0705.1437,661
42845,0705.2139,201
42846,0705.1340,276
42847,0705.0314,426
42848,0705.2484,3647
42849,0705.2009,328
42850,0705.0960,299
42851,0705.1999,236
42852,0705.3459,428
42853,0705.0204,8
42854,0705.1053,273
42855,0705.4652,266
42856,0705.3922,298
42857,0705.4197,154
42858,0705.1334,229
42859,0705.1485,103
42860,0705.2520,448
42861,0705.4143,382
42862,0705.4196,245
42863,0705.1146,332
42864,0705.3909,423
42865,0705.0102,130
42866,0705.0137,248
42867,0705.4102,2359
42868,0705.1285,1504
42869,0705.2200,257
42870,0705.2765,100
42871,0705.1529,427
42872,0705.1802,319
42873,0705.2013,492
42874,0705.1138,402
42875,0705.3258,389
42876,0705.4574,577
42877,0705.2477,122
42878,0705.2834,338
42879,0705.3774,104
42880,0705.2688,394
42881,0705.0461,369
42882,0705.1109,200
42883,0705.4065,292
42884,0705.3778,387
42885,0705.4480,449
42886,0705.1439,401
42887,0705.0183,268
42888,0705.2246,441
42889,0705.3901,528
42890,0705.3822,101
42891,0705.4623,616
42892,0705.3276,317
42893,0705.2940,559
42894,0705.4064,205
42895,0705.4445,181
42896,0705.4098,233
42897,0705.0912,579
42898,0705.1705,1170
42899,0705.2854,193
42900,0705.4336,218
42901,0705.1994,425
42902,0705.0836,262
42903,0705.4218,348
42904,0705.4657,387
42905,0705.4645,613
42906,0705.3264,631
42907,0705.0953,377
42908,0705.0754,122
42909,0705.1688,445
42910,0705.0866,373
42911,0705.1568,548
42912,0705.3486,167
42913,0705.2547,89
42914,0705.4199,460
42915,0705.3160,442
42916,0705.1389,349
42917,0705.2763,229
42918,0705.1117,88
42919,0705.3156,167
42920,0705.3436,452
42921,0705.4614,864
42922,0705.1968,332
42923,0705.2633,244
42924,0705.2871,136
42925,0705.1237,372
42926,0705.0561,201
42927,0705.0735,262
42928,0705.3714,266
42929,0705.2762,229
42930,0705.3987,88
42931,0705.4233,257
42932,0705.4144,1847
42933,0705.2856,301
42934,0705.1783,220
42935,0705.1188,446
42936,0705.0575,309
42937,0705.4153,145
42938,0705.3406,175
42939,0705.3245,330
42940,0705.2510,447
42941,0705.4119,458
42942,0705.3624,331
42943,0705.2543,160
42944,0705.2532,390
42945,0705.4085,215
42946,0705.0124,247
42947,0705.2564,424
42948,0705.1580,418
42949,0705.3465,326
42950,0705.4276,2856
42951,0705.1282,547
42952,0705.2784,213
42953,0705.0652,1058
42954,0705.3078,282
42955,0705.1982,397
42956,0705.3413,142
42957,0705.2105,98
42958,0705.0780,380
42959,0705.2711,353
42960,0705.2450,241
42961,0705.4591,339
42962,0705.1244,329
42963,0705.0834,107
42964,0705.2792,204
42965,0705.2032,291
42966,0705.3565,385
42967,0705.3834,122
42968,0705.4405,383
42969,0705.3770,157
42970,0705.0588,433
42971,0705.1106,152
42972,0705.3398,279
42973,0705.2053,16187
42974,0705.1087,25590
42975,0705.3971,131
42976,0705.4029,231
42977,0705.0404,1511
42978,0705.1290,195
42979,0705.0209,747
42980,0705.1203,116
42981,0705.4283,397
42982,0705.4508,232
42983,0705.3687,489
42984,0705.0281,403
42985,0705.0253,225
42986,0705.2840,240
42987,0705.0471,646
42988,0705.0918,387
42989,0705.2797,399
42990,0705.0711,405
42991,0705.3984,418
42992,0705.2701,174
42993,0705.2864,399
42994,0705.4007,312
42995,0705.2766,360
42996,0705.3431,596
42997,0705.0039,179
42998,0705.3385,569
42999,0705.0169,260
43000,0705.0339,187
43001,0705.4397,1692
43002,0705.1095,171
43003,0705.0962,310
43004,0705.4548,99
43005,0705.1425,417
43006,0705.4539,432
43007,0705.3591,620
43008,0705.2085,727
43009,0705.3942,322
43010,0705.2706,503
43011,0705.2469,484
43012,0705.2171,366
43013,0705.4643,270
43014,0705.4308,283
43015,0705.3308,531
43016,0705.1263,160
43017,0705.2026,108
43018,0705.2831,428
43019,0705.2166,192
43020,0705.3280,94
43021,0705.4203,129
43022,0705.1353,953
43023,0705.0898,358
43024,0705.3208,455
43025,0705.4042,703
43026,0705.3866,592
43027,0705.1379,331
43028,0705.2142,664
43029,0705.2861,413
43030,0705.4588,228
43031,0705.3581,301
43032,0705.0787,193
43033,0705.0823,456
43034,0705.0328,229
43035,0705.3711,204
43036,0705.2457,205
43037,0705.4249,605
43038,0705.2250,190
43039,0705.2162,422
43040,0705.1736,155
43041,0705.4664,506
43042,0705.2870,645
43043,0705.1459,413
43044,0705.2886,714
43045,0705.2631,461
43046,0705.1742,731
43047,0705.3800,327
43048,0705.1956,623
43049,0705.2382,410
43050,0705.0963,289
43051,0705.1846,417
43052,0705.2725,144
43053,0705.3079,332
43054,0705.4674,260
43055,0705.4529,165
43056,0705.2150,495
43057,0705.3601,217
43058,0705.0808,141
43059,0705.0050,127
43060,0705.1009,256
43061,0705.2215,637
43062,0705.1259,277
43063,0705.3938,161
43064,0705.3642,378
43065,0705.2612,474
43066,0705.3611,683
43067,0705.4381,299
43068,0705.3109,213
43069,0705.4340,258
43070,0705.4061,483
43071,0705.0484,340
43072,0705.1862,852
43073,0705.3835,503
43074,0705.0346,148
43075,0705.0728,259
43076,0705.0587,178
43077,0705.4627,617
43078,0705.2946,2200
43079,0705.3650,503
43080,0705.1521,101
43081,0705.2396,397
43082,0705.2976,104
43083,0705.1864,481
43084,0705.1056,198
43085,0705.4516,273
43086,0705.1325,587
43087,0705.2643,383
43088,0705.2441,156
43089,0705.4192,393
43090,0705.2020,217
43091,0705.0455,285
43092,0705.2346,302
43093,0705.0672,559
43094,0705.2213,370
43095,0705.0014,177
43096,0705.3709,351
43097,0705.1616,476
43098,0705.3860,152
43099,0705.1498,561
43100,0705.0786,266
43101,0705.4496,138
43102,0705.0647,387
43103,0705.2226,396
43104,0705.2756,573
43105,0705.3796,267
43106,0705.3137,91
43107,0705.0636,197
43108,0705.2770,329
43109,0705.1473,555
43110,0705.1563,418
43111,0705.3554,389
43112,0705.0901,111
43113,0705.1854,107
43114,0705.2606,411
43115,0705.1183,240
43116,0705.2801,393
43117,0705.2557,410
43118,0705.2316,204
43119,0705.3727,2793
43120,0705.2088,123
43121,0705.4067,134
43122,0705.0239,2956
43123,0705.2156,425
43124,0705.1017,125
43125,0705.1067,165
43126,0705.0123,236
43127,0705.3221,353
43128,0705.0940,669
43129,0705.1048,299
43130,0705.3622,640
43131,0705.0837,198
43132,0705.4555,391
43133,0705.0869,199
43134,0705.3032,19298
43135,0705.1777,193
43136,0705.1488,750
43137,0705.4094,356
43138,0705.2178,585
43139,0705.0009,560
43140,0705.2780,221
43141,0705.0543,7
43142,0705.0775,310
43143,0705.3035,388
43144,0705.3467,299
43145,0705.2699,152
43146,0705.0490,310
43147,0705.0855,310
43148,0705.3831,329
43149,0705.1701,162
43150,0705.4318,274
43151,0705.1423,498
43152,0705.1302,517
43153,0705.0603,151
43154,0705.4080,374
43155,0705.1509,234
43156,0705.3701,413
43157,0705.3945,287
43158,0705.0198,3184
43159,0705.4092,309
43160,0705.2924,210
43161,0705.4581,402
43162,0705.4244,469
43163,0705.2470,221
43164,0705.1816,276
43165,0705.1559,405
43166,0705.0732,368
43167,0705.3350,763
43168,0705.4332,420
43169,0705.4432,315
43170,0705.0094,542
43171,0705.2868,326
43172,0705.4200,123
43173,0705.1804,451
43174,0705.4177,395
43175,0705.2381,540
43176,0705.1876,197
43177,0705.2717,439
43178,0705.3460,366
43179,0705.0078,240
43180,0705.1546,325
43181,0705.1548,40413
43182,0705.4556,173
43183,0705.0402,566
43184,0705.2852,235
43185,0705.0453,360
43186,0705.0748,595
43187,0705.4060,278
43188,0705.1657,465
43189,0705.2495,239
43190,0705.1630,120
43191,0705.3218,8
43192,0705.0607,202
43193,0705.3186,165
43194,0705.3847,382
43195,0705.3669,335
43196,0705.3759,249
43197,0705.0998,181
43198,0705.2132,235
43199,0705.3545,301
43200,0705.2065,295
43201,0705.3419,191
43202,0705.4435,326
43203,0705.1924,221
43204,0705.3789,294
43205,0705.1323,302
43206,0705.3850,323
43207,0705.4175,441
43208,0705.0806,220
43209,0705.0534,271
43210,0705.1339,635
43211,0705.1234,235
43212,0705.1723,268
43213,0705.0967,145
43214,0705.0833,713
43215,0705.3501,139
43216,0705.2203,233
43217,0705.3380,23818
43218,0705.2529,241
43219,0705.2597,193
43220,0705.2779,390
43221,0705.0660,287
43222,0705.2525,230
43223,0705.3025,269
43224,0705.3888,258
43225,0705.1373,324
43226,0705.1399,479
43227,0705.0702,283
43228,0705.1794,500
43229,0705.4380,381
43230,0705.4590,339
43231,0705.0356,311
43232,0705.2799,136
43233,0705.1098,487
43234,0705.2092,206
43235,0705.2272,421
43236,0705.0913,301
43237,0705.0781,214
43238,0705.3495,148
43239,0705.0858,116
43240,0705.4043,310
43241,0705.0868,713
43242,0705.0299,250
43243,0705.3895,3367
43244,0705.2588,351
43245,0705.1486,314
43246,0705.3102,1595
43247,0705.2364,296
43248,0705.2853,229
43249,0705.3244,2158
43250,0705.3608,439
43251,0705.3613,405
43252,0705.1542,463
43253,0705.2572,270
43254,0705.4263,230
43255,0705.0600,267
43256,0705.0276,479
43257,0705.3705,726
43258,0705.3305,127
43259,0705.1673,473
43260,0705.0569,244
43261,0705.1372,153
43262,0705.0848,312
43263,0705.3487,197
43264,0705.3747,174
43265,0705.0310,368
43266,0705.1122,3122
43267,0705.1347,130
43268,0705.0632,373
43269,0705.1224,127
43270,0705.1015,249
43271,0705.0999,455
43272,0705.2698,290
43273,0705.3092,378
43274,0705.2624,424
43275,0705.1921,761
43276,0705.1677,515
43277,0705.3067,288
43278,0705.0536,707
43279,0705.0188,147
43280,0705.3806,175
43281,0705.3644,130
43282,0705.1973,183
43283,0705.3885,191
43284,0705.3453,367
43285,0705.0643,230
43286,0705.2340,1431
43287,0705.4329,358
43288,0705.3691,577
43289,0705.1136,575
43290,0705.3213,302
43291,0705.0783,414
43292,0705.1321,177
43293,0705.3438,255
43294,0705.3999,514
43295,0705.3026,8115
43296,0705.0237,260
43297,0705.2616,625
43298,0705.3043,525
43299,0705.0083,252
43300,0705.3312,714
43301,0705.3424,117
43302,0705.0933,157
43303,0705.2339,280
43304,0705.1495,300
43305,0705.3009,461
43306,0705.1603,758
43307,0705.4411,470
43308,0705.0885,535
43309,0705.2880,233
43310,0705.1866,263
43311,0705.2804,545
43312,0705.3889,319
43313,0705.2104,249
43314,0705.1044,544
43315,0705.0105,450
43316,0705.1483,492
43317,0705.3292,286
43318,0705.2172,594
43319,0705.3633,155
43320,0705.0956,356
43321,0705.3104,236
43322,0705.1524,467
43323,0705.1309,429
43324,0705.2516,195
43325,0705.3235,670
43326,0705.2367,1157
43327,0705.1458,557
43328,0705.2690,255
43329,0705.3854,534
43330,0705.3050,151
43331,0705.0487,444
43332,0705.3648,342
43333,0705.0337,585
43334,0705.0830,593
43335,0705.1749,463
43336,0705.3052,513
43337,0705.3816,1086
43338,0705.0909,434
43339,0705.1740,281
43340,0705.4653,317
43341,0705.0614,174
43342,0705.2375,339
43343,0705.3374,7434
43344,0705.0185,307
43345,0705.3181,247
43346,0705.1371,395
43347,0705.0512,584
43348,0705.0726,367
43349,0705.2089,412
43350,0705.1902,490
43351,0705.4191,485
43352,0705.1079,175
43353,0705.0261,264
43354,0705.0696,255
43355,0705.4393,419
43356,0705.4110,365
43357,0705.0785,224
43358,0705.4662,233
43359,0705.4568,798
43360,0705.3241,259
43361,0705.4258,386
43362,0705.2576,150
43363,0705.3303,387
43364,0705.1296,358
43365,0705.2704,2160
43366,0705.3257,119
43367,0705.3532,516
43368,0705.1656,1783
43369,0705.2781,303
43370,0705.4321,195
43371,0705.0904,446
43372,0705.4351,240
43373,0705.1364,329
43374,0705.2012,712
43375,0705.3440,264
43376,0705.1096,260
43377,0705.0486,337
43378,0705.2845,365
43379,0705.4231,184
43380,0705.0706,184
43381,0705.2436,111
43382,0705.2754,211
43383,0705.0769,595
43384,0705.2039,702
43385,0705.3403,578
43386,0705.0146,768
43387,0705.2184,153
43388,0705.2682,286
43389,0705.1613,290
43390,0705.3462,519
43391,0705.1406,174
43392,0705.1665,354
43393,0705.1178,267
43394,0705.2910,442
43395,0705.1539,179
43396,0705.1972,414
43397,0705.3437,422
43398,0705.0005,287
43399,0705.1170,324
43400,0705.1116,110
43401,0705.3871,459
43402,0705.3172,540
43403,0705.2999,648
43404,0705.2241,199
43405,0705.3776,361
43406,0705.1419,463
43407,0705.2642,264
43408,0705.4114,563
43409,0705.0634,573
43410,0705.2112,265
43411,0705.0178,69
43412,0705.2429,309
43413,0705.2437,422
43414,0705.1978,563
43415,0705.3243,281
43416,0705.0589,160
43417,0705.3344,2718
43418,0705.3393,340
43419,0705.4563,267
43420,0705.0946,81
43421,0705.3979,537
43422,0705.1374,328
43423,0705.2274,296
43424,0705.0689,417
43425,0705.3395,446
43426,0705.1470,14885
43427,0705.1904,562
43428,0705.0825,208
43429,0705.1494,269
43430,0705.0043,438
43431,0705.1831,214
43432,0705.0738,386
43433,0705.2347,247
43434,0705.3783,417
43435,0705.1336,280
43436,0705.3479,293
43437,0705.1557,210
43438,0705.1189,438
43439,0705.3397,123
43440,0705.1645,477
43441,0705.1975,440
43442,0705.0959,392
43443,0705.4488,193
43444,0705.1202,177
43445,0705.2851,640
43446,0705.4189,326
43447,0705.0302,108
43448,0705.4559,315
43449,0705.1699,262
43450,0705.2037,510
43451,0705.2581,331
43452,0705.0286,254
43453,0705.4185,250
43454,0705.0714,457
43455,0705.0690,360
43456,0705.0877,223
43457,0705.1713,588
43458,0705.1214,306
43459,0705.3656,215
43460,0705.2777,479
43461,0705.1297,280
43462,0705.0573,238
43463,0705.0467,286
43464,0705.2981,628
43465,0705.4519,196
43466,0705.0140,98
43467,0705.1272,1060
43468,0705.4455,312
43469,0705.0462,112
43470,0705.0252,179
43471,0705.2168,124
43472,0705.3443,346
43473,0705.2963,429
43474,0705.1130,107
43475,0705.0051,641
43476,0705.3206,455
43477,0705.2430,230
43478,0705.1365,1687
43479,0705.4252,274
43480,0705.0180,298
43481,0705.0753,343
43482,0705.1066,369
43483,0705.0327,206
43484,0705.4186,404
43485,0705.0197,445
43486,0705.3811,438
43487,0705.0541,574
43488,0705.0618,371
43489,0705.0004,443
43490,0705.4139,572
43491,0705.1797,154
43492,0705.4608,307
43493,0705.4554,423
43494,0705.3735,160
43495,0705.3485,105
43496,0705.0538,340
